Product_Name,Appellation,Rating,Price
Pepe Mendoza 2018 Casa Agrícola Red (Alicante),Levante,92,$27
Piro 2019 Pinot Noir (Sta. Rita Hills),Central Coast,92,$50
Prà 2019 Staforte  (Soave Classico),Veneto,92,$31
Quinta do Portal 2019 Touriga Nacional Touriga Nacional (Douro),Portugal,92,$50
Rubino Estates Winery 2019 Landmark Collection 1885 Founder's Blend Red (Livermore Valley),Central Coast,92,$52
Marchesi di Barolo 2018 Sarmassa  (Barolo),Piedmont,92,N/A
Matthews 2019 Claret (Columbia Valley (WA)),Columbia Valley,92,N/A
Neyers 2020 Sage Canyon Red (California),California Other,92,$30
Nicolas-Jay 2020 Affinités Chardonnay (Willamette Valley),Willamette Valley,92,$50
Pepe Mendoza 2018 Casa Agrícola Red (Alicante),Levante,92,$27
Piro 2019 Pinot Noir (Sta. Rita Hills),Central Coast,92,$50
Prà 2019 Staforte  (Soave Classico),Veneto,92,$31
Al Lago 2019 Sonata Red (California),California Other,92,$65
Au Bon Climat 2020 Los Alamos Vineyard Chardonnay (Santa Barbara County),Central Coast,92,$30
Bryn Mawr Vineyards 2021 Estate David's Block Pinot Blanc (Eola-Amity Hills),Willamette Valley,92,$30
Château Bélingard 2019 Ortus de Château Bélingard Red (Côtes de Bergerac),Southwest France,92,$30
Convento San Francisco 2015 Selección Especial Reserva  (Ribera del Duero),Northern Spain,92,$52
Cosme Palacio y Hermanos 2018 Crianza  (Rioja),Northern Spain,92,$26
Domaine de la Présidente 2020 Nonciature Red (Châteauneuf-du-Pape),Rhône Valley,92,$41
Domaine Schoffit 2019 Lieu-dit Harth Tradition Riesling (Alsace),Alsace,92,$22
Dow's 2016 Late Bottled Vintage  (Port),Portugal,92,$25
Dusted Valley 2018 V.R Special Southwind Estate Vineyard Cabernet Sauvignon (Walla Walla Valley (WA)),Columbia Valley,92,$62
Force Majeure 2019 Estate Grown Parvata Red (Red Mountain),Columbia Valley,92,$75
Lumen 2021 Chardonnay (Santa Maria Valley),Central Coast,92,$40
Marius César 2019 Spiritus Pontificum Red (Châteauneuf-du-Pape),Rhône Valley,92,$65
Mark Ryan 2020 Estate Wild Eyed Syrah (Red Mountain),Columbia Valley,92,N/A
Matsu 2019 El Recio  (Toro),Northern Spain,92,$22
McPrice Myers 2020 Altas Vinas Red (Santa Barbara County),Central Coast,92,$55
Mount Eden Vineyards 2019 Pinot Noir (Santa Cruz Mountains),Central Coast,92,$65
Rack & Riddle NV Brut Sparkling (California),California Other,92,$20
Rex Hill 2019 Reserve Pinot Noir (Willamette Valley),Willamette Valley,92,$70
Samsara 2020 Cuvée d'Inspiration Chardonnay (Sta. Rita Hills),Central Coast,92,$48
Shannon 2019 13 Rams Red (Lake County),Lake County,92,$75
Sierra Vista 2019 Barbera (Shenandoah Valley (CA)),Sierra Foothills,92,$29
Stephen Ross 2019 Pinot Noir (San Luis Obispo County),Central Coast,92,$25
The Eyrie Vineyards 2020 Estate Chardonnay (Dundee Hills),Willamette Valley,92,$35
Tlo 2019 Cabernet Sauvignon (Santa Ynez Valley),Central Coast,92,$60
Torres NV Esplendor Vardon Kennett Vinyes Própies Cuvée Métode Tradicional Sparkling (Spain),Spain Other,92,$50
Tread 2020 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Central Coast,92,$40
Turning Tide 2021 Made with Organically Grown Grapes Cabernet Sauvignon (Central Coast),Central Coast,92,$20
Two Vintners 2021 Grenache Blanc (Columbia Valley (WA)),Columbia Valley,92,$25
Valdinera 2016 San Carlo Riserva  (Roero),Piedmont,92,N/A
WeatherEye 2019 Estate Tempranillo (Red Mountain),Columbia Valley,92,$85
Lumen 2021 Chardonnay (Santa Maria Valley),Central Coast,92,$40
Marius César 2019 Spiritus Pontificum Red (Châteauneuf-du-Pape),Rhône Valley,92,$65
Mark Ryan 2020 Estate Wild Eyed Syrah (Red Mountain),Columbia Valley,92,N/A
Matsu 2019 El Recio  (Toro),Northern Spain,92,$22
McPrice Myers 2020 Altas Vinas Red (Santa Barbara County),Central Coast,92,$55
Mount Eden Vineyards 2019 Pinot Noir (Santa Cruz Mountains),Central Coast,92,$65
Navarro 2021 Pinot Gris (Anderson Valley),Mendocino County,92,$25
Obsidian 2020 Poseidon Vineyard Estate Chardonnay (Carneros-Napa Valley),Napa,92,$34
Prats & Symington LDA 2019 Post Scriptum de Chryseia Red (Douro),Portugal,92,$28
Cairdeas 2021 Nellie Mae Lawrence Vineyard White (Royal Slope),Columbia Valley,92,$26
Cap Maritime 2019 Pinot Noir (Upper Hemel en Aarde Valley),South Africa,92,$54
Category 5 2021 Albariño (Ancient Lakes),Columbia Valley,92,$24
Chandon NV Blanc de Pinot Noir (California),California Other,92,$24
Domaine Zind-Humbrecht 2019 Rotenberg Pinot Gris (Alsace),Alsace,92,$65
Dusted Valley 2019 Rachis Southwind Estate Vineyard Syrah (Walla Walla Valley (WA)),Columbia Valley,92,$55
Elizabeth Chambers 2019 Fairsing Vineyard Pinot Noir (Yamhill-Carlton),Willamette Valley,92,$57
Elizabeth Chambers 2019 Lazy River Vineyard Pinot Noir (Yamhill-Carlton),Willamette Valley,92,$55
Emeritus 2018 Don's Block Hallberg Ranch Pinot Noir (Russian River Valley),Sonoma,92,$110
Esteban Martín 2018 Garnacha-Syrah-Tempranillo 6M Red (Cariñena),Northern Spain,92,$18
Flâneur 2018 Extra Brut Méthode Champenoise Sparkling (Chehalem Mountains),Willamette Valley,92,$65
Glenelly 2020 Estate Reserve Chardonnay (Stellenbosch),South Africa,92,$25
Gorman 2018 The Albatross Reserve Cabernet Sauvignon (Red Mountain),Columbia Valley,92,$80
Hamilton Russell 2020 Pinot Noir (Hemel-en-Aarde Valley),South Africa,92,$53
J Vineyards & Winery 2019 Canfield Pinot Noir (Russian River Valley),Sonoma,92,$75
Jean Biecher & Fils 2020 Sommerberg Grand Cru Riesling (Alsace),Alsace,92,$45
Joseph Cattin 2021 Sauvage Pinot Noir (Alsace),Alsace,92,$24
Luigi Bosca 2021 De Sangre White (Mendoza),Mendoza Province,92,$29
Luisant NV Brut Sparkling (California),California Other,92,$28
Margerum 2021 D Sauvignon Blanc (Happy Canyon of Santa Barbara),Central Coast,92,$45
Margerum 2021 Sybarite Sauvignon Blanc (Happy Canyon of Santa Barbara),Central Coast,92,$26
Matt Taylor Wines 2018 Komorebi Vineyard Chardonnay (Sonoma Coast),Sonoma,92,$100
Migration 2021 Grüner Veltliner (Edna Valley),Central Coast,92,$32
Moniker 2021 La Ribera Single Vineyard Chardonnay (Mendocino),Mendocino County,92,$25
NSO By Dusty Nabor 2020 Chardonnay (Sta. Rita Hills),Central Coast,92,$20
Paradise Springs 2019 The Roshi Red (California),California Other,92,$59
Peirano 2020 The Immortal Zin Old Vine Zinfandel (Lodi),Central Valley,92,$15
Rex Hill 2019 Witness Tree Vineyard Pinot Noir (Eola-Amity Hills),Willamette Valley,92,$58
Rubino Estates Winery 2018 Landmark Collection Barbera (Livermore Valley),Central Coast,92,$52
Stephen Ross 2021 Spanish Springs Vineyard Albariño (San Luis Obispo County),Central Coast,92,$28
Testarossa 2020 La Rinconada Vineyard Pinot Noir (Sta. Rita Hills),Central Coast,92,$74
Testarossa 2020 Rincon Vineyard Chardonnay (Arroyo Grande Valley),Central Coast,92,$53
Thacher 2018 New Routine Cabernet Sauvignon-Syrah (Central Coast),Central Coast,92,$60
Tiano & Nareno 2015 Travesía 1908 Malbec (Luján de Cuyo),Mendoza Province,92,$445
Tlo 2018 Cabernet Sauvignon (Santa Ynez Valley),Central Coast,92,$60
Tlo 2019 Cabernet Sauvignon (Paso Robles),Central Coast,92,$60
Undurraga 2019 T.H. Terroir Hunter Pinot Noir (Malleco),Chile,92,N/A
Ursa 2018 Lone Meadow Vineyard Barbera (Sierra Foothills),Sierra Foothills,92,$25
Wedgewood Vintners 2019 Machaia Super Tuscan Red (California),California Other,92,$45
Doctor's Orders 2019 Malvasia Bianca (Paso Robles),Central Coast,91,$19
Domaine Bousquet 2021 Reserve Made With Organic Grapes Malbec (Tupungato),Mendoza Province,91,$18
Domaine de Fabrègues 2018 L'Ornée Red (Languedoc),Languedoc-Roussillon,91,$35
Dusted Valley 2019 Stained Tooth Syrah (Walla Walla Valley (WA)),Columbia Valley,91,$36
Elizabeth Chambers 2019 Fairsing Vineyard Chardonnay (Yamhill-Carlton),Willamette Valley,91,$45
Elizabeth Chambers 2019 Pinot Noir (Willamette Valley),Willamette Valley,91,$38
Figge 2020 Stella's G-S-M (Santa Ynez Valley),Central Coast,91,$30
Flâneur 2019 Flanerie Vineyard Pinot Noir (Ribbon Ridge),Willamette Valley,91,$60
Gorman 2019 Zachary's Ladder Red (Red Mountain),Columbia Valley,91,$35
Gorman 2021 The Big Sissy Chardonnay (Columbia Valley (WA)),Columbia Valley,91,$40
Jaffelin 2019 Les Beaumonts  (Chorey-lès-Beaune),Burgundy,91,$45
Johanneshof Reinisch 2018 Ried Holzspur St. Laurent (Thermenregion),Austria,91,$93
Kukkula 2019 Sisu Red (Adelaida District),Central Coast,91,$55
La Vierge 2019 The Affair Pinot Noir (Hemel-en-Aarde Ridge),South Africa,91,$25
Langtry 2019 Tephra Ridge Vineyard Merlot (Lake County),Lake County,91,$42
Lavau 2019 Red (Châteauneuf-du-Pape),Rhône Valley,91,$40
Le Casque 2021 Calotte White (Sierra Foothills),Sierra Foothills,91,$26
Margerum 2021 Picpoul (Los Olivos District),Central Coast,91,$32
Oak Mountain 2019 Cabernet Franc (Temecula Valley),South Coast,91,$45
Piro 2019 Presqu'ile Vineyard Pinot Noir (Santa Maria Valley),Central Coast,91,$44
Potente 2019 Red (Montsant),Catalonia,91,N/A
Prima Materia 2019 Sangiovese,Lake County,91,$30
3 Steves Winery 2017 Zinfandel (Dry Creek Valley),Sonoma,91,$40
Abacela 2019 Estate Produced Red (Umpqua Valley),Southern Oregon,91,$34
Armida 2019 Maple Vineyards Zinfandel (Dry Creek Valley),Sonoma,91,$52
Ashan 2021 Barrel Fermented Chardonnay (Columbia Valley (WA)),Columbia Valley,91,$25
Berryessa Gap 2021 Sauvignon Blanc (Yolo County),Central Valley,91,$24
Blair 2017 115/828/DRC Pinot Noir (Arroyo Seco),Central Coast,91,$55
Blair Fox 2019 The Ambush Fox Family Vineyard Red (Los Olivos District),Central Coast,91,$75
Blair Fox 2019 Thompson Vineyard Petite Sirah (Alisos Canyon),Central Coast,91,$55
Brittan Vineyards 2019 Heritage Block Pinot Noir (McMinnville),Willamette Valley,91,$65
Casarena 2019 Lauren Single Vineyard Vineyard Agrelo Cabernet Franc (Luján de Cuyo),Mendoza Province,91,$30
Château Saint-Estèphe 2019  Saint-Estèphe,Bordeaux,91,$55
Colomé 2018 1831 Malbec (Salta),Other,91,$70
Concrete 2018 Tank No. 209 Cabernet Sauvignon (Lodi),Central Valley,91,$20
Daou 2021 Chemin de Fleurs White (Paso Robles),Central Coast,91,$48
Quinta do Portal 2017 Tinta Roriz Tinta Roriz (Douro),Portugal,91,$50
Raptor Ridge 2019 Atticus Vineyard Pinot Noir (Yamhill-Carlton),Willamette Valley,91,$50
Rex Hill 2019 Seven Soils Chardonnay (Willamette Valley),Willamette Valley,91,$35
RhonéA 2019 Les Pierres du Vallat  (Gigondas),Rhône Valley,91,$40
Sandro de Bruno 2019  Soave Colli Scaligeri,Veneto,91,$30
Sokol Blosser 2020 Estate Chardonnay (Dundee Hills),Willamette Valley,91,$42
The Eyrie Vineyards 2019 Oregon Pinot Meunier (Dundee Hills),Willamette Valley,91,$50
Torre Zambra 2020 Colle Maggio Organic  (Montepulciano d'Abruzzo),Central Italy,91,$20
V. Sattui 2018 Paradiso Red (Napa Valley),Napa,91,$110
Ventisquero 2019 Grey Glacier Single Block Trinidad Vineyard Carménère (Maipo Valley),Chile,91,$25
Vicente Gandia 2017 El Miracle Art by Cari Roig Red (Alicante),Levante,91,$20
Vina Robles 2019 Zinfandel (Paso Robles),Central Coast,91,$34
Wedgewood Vintners 2019 Symphony Claret Red (California),California Other,91,$45
Stark-Condé 2020 Field Blend White (Jonkershoek Valley),South Africa,91,$26
SuNu 2019 Shea West Hill The Ravine Pinot Noir (Oregon),Oregon Other,91,$75
Tarón 2017 Crianza Rioja Alta  (Rioja),Northern Spain,91,$15
Aslina by Ntsiki Biyela 2019 Cabernet Sauvignon (Stellenbosch),South Africa,91,$30
Bardos 2016 Suprema  (Ribera del Duero),Northern Spain,91,$50
Bella Luna 2018 Carly's Estate Vineyard 20th Anniversary Riserva Red (Templeton Gap District),Central Coast,91,$58
Blair 2017 Delfina's Vineyard Pinot Noir (Arroyo Seco),Central Coast,91,$50
Blair Fox 2019 Larner Vineyard Syrah (Ballard Canyon),Central Coast,91,$55
Bonny Doon 2021 Le Cigare Blanc White (Central Coast),Central Coast,91,$15
Cass 2019 Cabernet Sauvignon (Paso Robles),Central Coast,91,$55
Cass 2019 Malbec (Paso Robles),Central Coast,91,$62
Chateau Ste. Michelle 2019 Ethos Late Harvest Riesling (Horse Heaven Hills),Columbia Valley,91,$40
Christoph Hoch NV Rurale Rosé (Weinland Österreich),Austria,91,$26
Cornarea 2020  Roero Arneis,Piedmont,91,$24
Crū 2019 Clone 828 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Central Coast,91,$70
Daou 2020 Pinot Noir (Santa Barbara County),Central Coast,91,$28
Domaine Bousquet 2019 Ameri Cabernet Sauvignon (Gualtallary),Mendoza Province,91,$36
Domaine Bousquet 2019 Ameri Malbec (Gualtallary),Mendoza Province,91,$37
Famille Ravoire 2020 Le Pont Red (Bandol),Provence,91,$24
Fess Parker 2020 Clone 115 Pinot Noir (Sta. Rita Hills),Central Coast,91,$60
Flâneur 2019 La Belle Promenade Vineyard Chardonnay (Chehalem Mountains),Willamette Valley,91,$60
Schramsberg 2018 Cremant Demi-Sec Sparkling (Napa Valley),Napa,91,$43
Blair Fox 2019 Larner Vineyard Syrah (Ballard Canyon),Central Coast,91,$55
Bonny Doon 2021 Le Cigare Blanc White (Central Coast),Central Coast,91,$15
Cass 2019 Cabernet Sauvignon (Paso Robles),Central Coast,91,$55
Cass 2019 Malbec (Paso Robles),Central Coast,91,$62
Chateau Ste. Michelle 2019 Ethos Late Harvest Riesling (Horse Heaven Hills),Columbia Valley,91,$40
Christoph Hoch NV Rurale Rosé (Weinland Österreich),Austria,91,$26
Cornarea 2020  Roero Arneis,Piedmont,91,$24
Crū 2019 Clone 828 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Central Coast,91,$70
Daou 2020 Pinot Noir (Santa Barbara County),Central Coast,91,$28
Domaine Bousquet 2019 Ameri Cabernet Sauvignon (Gualtallary),Mendoza Province,91,$36
Domaine Bousquet 2019 Ameri Malbec (Gualtallary),Mendoza Province,91,$37
Famille Ravoire 2020 Le Pont Red (Bandol),Provence,91,$24
Fess Parker 2020 Clone 115 Pinot Noir (Sta. Rita Hills),Central Coast,91,$60
Flâneur 2019 La Belle Promenade Vineyard Chardonnay (Chehalem Mountains),Willamette Valley,91,$60
Hearst Ranch 2020 Bunkhouse Cabernet Sauvignon (Paso Robles),Central Coast,91,$39
I Stefanini 2019 Monte di Fice  (Soave Classico),Veneto,91,$20
Iron Horse 2019 Gold Ridge Pinot Noir (Green Valley),Sonoma,91,$87
Rubino Estates Winery 2019 Landmark Collection Sangiovese (Livermore Valley),Central Coast,91,$52
Schramsberg 2018 Cremant Demi-Sec Sparkling (Napa Valley),Napa,91,$43
Stark-Condé 2020 Field Blend White (Jonkershoek Valley),South Africa,91,$26
SuNu 2019 Shea West Hill The Ravine Pinot Noir (Oregon),Oregon Other,91,$75
Tarón 2017 Crianza Rioja Alta  (Rioja),Northern Spain,91,$15
The Crusher 2021 Unoaked Chardonnay (California),California Other,91,$17
Lucas & Lewellen 2018 Clone 6 Cabernet Sauvignon (Santa Ynez Valley),Central Coast,91,$64
Lumen 2018 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Central Coast,91,$62
Marqués de Vargas 2021 Pazo De San Mauro Albariño (Rías Baixas),Galicia,91,$23
McPrice Myers 2019 The Estate Vineyard Cuvée Red (Adelaida District),Central Coast,91,$98
Moonbase Cellars 2020 The LGM G-S-M (Columbia Valley (WA)),Columbia Valley,91,$48
Morgan 2021 Sauvignon Blanc (Arroyo Seco),Central Coast,91,$20
Yellowhawk 2021 White Sparkling Chardonnay Traditional Method Chardonnay (Columbia Valley (WA)),Columbia Valley,91,$38
Alandes 2021 Malbec (Uco Valley),Mendoza Province,91,$25
Amavi 2020 Estate Vineyards Sémillon (Walla Walla Valley (WA)),Columbia Valley,91,$28
Boutinot 2020 Uva Non Grata Gamay (Vin de France),France Other,91,$15
Category 5 2018 Framework Red (Columbia Valley (WA)),Columbia Valley,91,$38
Chateau Ste. Michelle & Dr. Loosen 2021 Eroica Riesling (Columbia Valley (WA)),Columbia Valley,91,$20
Colterenzio 2020 Lafoa Sauvignon (Alto Adige),Northeastern Italy,91,$54
Contesa 2020  Montepulciano d'Abruzzo,Central Italy,91,$18
Doctor's Orders 2020 Barbera (Paso Robles Highlands District),Central Coast,91,N/A
Domaine de la Tourade 2019 Morgan  (Gigondas),Rhône Valley,91,$40
Domaine Zind-Humbrecht 2019 Roche Calcaire Riesling (Alsace),Alsace,91,$48
Domaines Schlumberger 2020 Les Princes Abbés Riesling (Alsace),Alsace,91,$23
Category 5 2018 Framework Red (Columbia Valley (WA)),Columbia Valley,91,$38
Chateau Ste. Michelle & Dr. Loosen 2021 Eroica Riesling (Columbia Valley (WA)),Columbia Valley,91,$20
Colterenzio 2020 Lafoa Sauvignon (Alto Adige),Northeastern Italy,91,$54
Contesa 2020  Montepulciano d'Abruzzo,Central Italy,91,$18
Doctor's Orders 2020 Barbera (Paso Robles Highlands District),Central Coast,91,N/A
Domaine de la Tourade 2019 Morgan  (Gigondas),Rhône Valley,91,$40
Domaine Zind-Humbrecht 2019 Roche Calcaire Riesling (Alsace),Alsace,91,$48
Domaines Schlumberger 2020 Les Princes Abbés Riesling (Alsace),Alsace,91,$23
Finca Flichman 2018 Dedicado Gran Malbec (Uco Valley),Mendoza Province,91,$32
Flat Top Hills 2021 Buttery Chardonnay (California),California Other,91,$14
Fortuity 2019 The Fifty Fifty Red (Yakima Valley),Columbia Valley,91,$30
Fortuity 2021 Viognier (Yakima Valley),Columbia Valley,91,$25
Louis Jadot 2019 Les Beaumonts  (Chorey-lès-Beaune),Burgundy,91,$45
Mark Ryan 2021 Olsen Vineyard Red Willow Vineyard Viognier (Yakima Valley),Columbia Valley,91,N/A
Meerlust 2020 Chardonnay (Stellenbosch),South Africa,91,$24
Moonbase Cellars 2020 Ciel du Cheval Mourvèdre (Red Mountain),Columbia Valley,91,$50
Quinta do Vallado 2019 Sousão Sousão (Douro),Portugal,91,$55
Ridge 2019 Monte Bello Vineyard Merlot (Santa Cruz Mountains),Central Coast,91,$60
Kendric 2019 Proprietor Grown Pinot Noir (Petaluma Gap-Marin County),North Coast,91,$38
LangeTwins 2020 Merrill Vineyard Chardonnay (Clarksburg),Central Valley,91,$24
Louis Jadot 2019 Les Beaumonts  (Chorey-lès-Beaune),Burgundy,91,$45
Mark Ryan 2021 Olsen Vineyard Red Willow Vineyard Viognier (Yakima Valley),Columbia Valley,91,N/A
Meerlust 2020 Chardonnay (Stellenbosch),South Africa,91,$24
Moonbase Cellars 2020 Ciel du Cheval Mourvèdre (Red Mountain),Columbia Valley,91,$50
Domaine Eden 2019 Pinot Noir (Santa Cruz Mountains),Central Coast,91,$40
Domaine Zind-Humbrecht 2019 Roche Volcanique Pinot Gris (Alsace),Alsace,91,$48
Dusted Valley 2019 Cabernet Sauvignon (Columbia Valley (WA)),Columbia Valley,91,$36
Eberle 2019 Vineyard Selection Cabernet Sauvignon (Paso Robles),Central Coast,91,$26
Emma M. Louise 2019 Les Terrasses de Galets Red (Châteauneuf-du-Pape),Rhône Valley,91,$75
Goose Ridge 2020 g3 Estate Grown Merlot (Columbia Valley (WA)),Columbia Valley,91,$15
Buccicatino 2019  Montepulciano d'Abruzzo,Central Italy,91,$25
Cass 2021 Oasis Rosé (Paso Robles),Central Coast,91,$25
Cepa 21 2019  Ribera del Duero,Northern Spain,91,$29
Ceralti 2019 Alfeo  (Bolgheri Superiore),Tuscany,91,$35
Christophe Mittnacht 2018 Extra Brut Sparkling (Crémant d'Alsace),Alsace,91,$24
Cuvaison 2018 Brut Sparkling (Los Carneros),Napa-Sonoma,91,$50
Decoy 2019 Limited Red (Napa Valley),Napa,91,$30
Domaine Eden 2019 Pinot Noir (Santa Cruz Mountains),Central Coast,91,$40
Domaine Zind-Humbrecht 2019 Roche Volcanique Pinot Gris (Alsace),Alsace,91,$48
Dusted Valley 2019 Cabernet Sauvignon (Columbia Valley (WA)),Columbia Valley,91,$36
Eberle 2019 Vineyard Selection Cabernet Sauvignon (Paso Robles),Central Coast,91,$26
Emma M. Louise 2019 Les Terrasses de Galets Red (Châteauneuf-du-Pape),Rhône Valley,91,$75
Goose Ridge 2020 g3 Estate Grown Merlot (Columbia Valley (WA)),Columbia Valley,91,$15
Hammeken Cellars 2021 Beloki  (Rioja),Northern Spain,91,$15
Jean-Marc Bernhard 2019 Wineck-Schlossberg Grand Cru Riesling (Alsace),Alsace,91,$45
La Belle Angèle 2021 Pinot Noir (Vin de France),France Other,91,$10
Rex Hill 2019 Chehalem Mountains Pinot Noir (Chehalem Mountains),Willamette Valley,91,$45
Reyneke 2020 Biodynamic Sauvignon Blanc (Stellenbosch),South Africa,91,$29
Samsara 2021 Rosé (Santa Barbara County),Central Coast,91,$32
San Rucci 2020 Siletto Vineyard Montepulciano (San Benito County),Central Coast,91,$48
Smith Woodhouse 2009 Late Bottled Vintage  (Port),Portugal,91,$34
SuNu 2019 Pinot Noir (Oregon),Oregon Other,91,$42
Symington Family Estates 2017 Quinta do Ataíde Red (Douro),Portugal,91,$25
Testarossa 2020 Chardonnay (Santa Lucia Highlands),Central Coast,91,$44
